school,c150_4_absolute,c150_4_relative,c150_4_pell_absolute,c150_4_pell_relative,c150_4_black_absolute,c150_4_black_relative,c150_4_hisp_absolute,c150_4_hisp_relative,c150_4_nhpi_absolute,c150_4_nhpi_relative,c150_4_aian_absolute,c150_4_aian_relative,ind_comp_orig_yr4_rt_absolute,ind_comp_orig_yr4_rt_relative,lo_inc_comp_orig_yr4_rt_absolute,lo_inc_comp_orig_yr4_rt_relative,firstgen_comp_orig_yr4_rt_absolute,firstgen_comp_orig_yr4_rt_relative,comp_orig_yr4_rt_absolute,comp_orig_yr4_rt_relative,ind_wdraw_orig_yr3_rt_absolute,ind_wdraw_orig_yr3_rt_relative,lo_inc_wdraw_orig_yr3_rt_absolute,lo_inc_wdraw_orig_yr3_rt_relative,firstgen_wdraw_orig_yr3_rt_absolute,firstgen_wdraw_orig_yr3_rt_relative,cuml_debt_p10_absolute,cuml_debt_p10_relative,cuml_debt_p25_absolute,cuml_debt_p25_relative,cuml_debt_p75_absolute,cuml_debt_p75_relative,cuml_debt_p90_absolute,cuml_debt_p90_relative,pct10_earn_wne_p10_absolute,pct10_earn_wne_p10_relative,pct25_earn_wne_p10_absolute,pct25_earn_wne_p10_relative,pct75_earn_wne_p10_absolute,pct75_earn_wne_p10_relative,pct90_earn_wne_p10_absolute,pct90_earn_wne_p10_relative,pplus_pct_low_absolute,pplus_pct_low_relative,pplus_pct_high_absolute,pplus_pct_high_relative,plus_debt_all_md_absolute,plus_debt_all_md_relative,wdraw_orig_yr3_rt_absolute,wdraw_orig_yr3_rt_relative,c100_4_absolute,c100_4_relative,trans_4_absolute,trans_4_relative,weighted_debt_absolute,weighted_debt_relative,weighted_income_absolute,weighted_income_relative,support_race_absolute,support_race_relative,support_eco_absolute,support_eco_relative
The Baptist College of Florida,0.5206971677559913,0.5141158989598811,0.44375,0.5222381635581061,,,0.020556227327690448,0.06885245901639345,,,0.19234116623150566,0.08362369337979095,0.3917525773195876,0.4552238805970149,0.5411471321695761,0.4226190476190476,0.5796098174952801,0.6292559899117276,0.4622802041973908,0.3697916666666667,0.2641025641025641,0.3314285714285714,0.3304782298358315,0.3465553235908142,,,0.9278290993071594,0.9518072289156626,0.873247335950645,0.8170515097690941,0.7033090297251823,0.7519582245430809,0.6021939953810623,0.6790450928381963,0.15240963855421688,0.14365671641791045,0.2925055928411633,0.38549075391180654,0.14238227146814406,0.2593220338983051,0.25542168674698795,0.2918395573997234,0.7299509001636661,0.8899755501222494,0.7446808510638298,0.8679245283018868,,,0.15455594002306805,0.22672064777327935,0.37599093997734995,0.30983606557377047,0.7254901960784313,0.8689320388349514,0.854679802955665,0.7946257197696737,0.2058636073932441,0.2938689217758985,,,,
Barry University,0.2510893246187364,0.15,0.29829545454545453,0.2246153846153846,0.44776119402985076,0.532520325203252,0.42019347037484883,0.394109396914446,0.7092568448500652,0.8899521531100478,0.1906005221932115,0.02268760907504363,0.6995581737849779,0.7237903225806451,0.5442643391521197,0.6179001721170396,0.46129641283826306,0.5145018915510718,0.443562110039705,0.4714548802946593,0.45897435897435895,0.554561717352415,0.6309778729478943,0.571157495256167,0.5015015015015015,0.5263157894736842,0.4081986143187067,0.37115839243498816,0.38642736960179475,0.25932504440497334,0.0538418395961862,0.06919060052219321,0.0687066974595843,0.06715063520871144,0.7313253012048193,0.7276119402985075,0.5531319910514542,0.6543385490753911,0.7052631578947368,0.7615499254843517,0.7728915662650603,0.7757166947723441,0.314784506273868,0.5915300546448088,0.48063284233497,0.5620915032679739,0.806060606060606,0.7142857142857143,0.44809688581314877,0.4488078541374474,0.22140430351075877,0.18210361067503925,0.08169934640522876,0.08430609597924774,0.12376847290640394,0.14967105263157895,0.7010834926704907,0.7753807106598984,0.990521327014218,0.979933110367893,0.9018036072144289,0.9184060721062619
Bethune-Cookman University,0.14760348583877997,0.13967310549777118,0.19488636363636364,0.21441441441441442,0.31343283582089554,0.3861788617886179,0.094316807738815,0.05303030303030303,,,0.8120104438642297,0.918,0.11561119293078057,0.06653225806451613,0.10037406483790523,0.08605851979345955,0.08495909376966645,0.08575031525851198,0.1020986954055587,0.055248618784530384,0.21025641025641026,0.28622540250447226,0.19129193433261957,0.16507177033492823,0.19369369369369369,0.15984405458089668,0.3002309468822171,0.22781065088757396,0.19854178351093663,0.2737169517884914,0.025238362310712283,0.03524804177545692,0.02367205542725173,0.04395604395604396,0.15903614457831325,0.1455223880597015,0.18512304250559283,0.23186344238975817,0.13961218836565098,0.2542372881355932,0.08012048192771085,0.07053941908713693,0.012002182214948172,0.015267175572519083,0.012002182214948172,0.019971469329529243,0.40881542699724516,0.5335689045936396,0.19896193771626297,0.1879382889200561,0.15741789354473387,0.11639344262295082,0.5724400871459695,0.5566265060240964,0.05788177339901478,0.06451612903225806,0.12555768005098789,0.09259259259259259,,,0.5320641282565131,0.44844124700239807
Lynn University,0.40032679738562094,0.3275862068965517,0.38522727272727275,0.30615384615384617,0.3345771144278607,0.3384223918575064,0.32285368802902054,0.3711111111111111,,,0.18973020017406442,0.10701754385964912,0.6207658321060383,0.6673511293634496,0.5673316708229427,0.5427069645203679,0.5361862806796728,0.5838587641866331,0.5019852524106636,0.5085959885386819,0.20598290598290597,0.15254237288135594,0.8151320485367595,0.8373205741626795,0.6073573573573574,0.5278350515463918,0.792147806004619,0.872791519434629,0.6747055524397083,0.7915936952714536,0.8581043185642176,0.8683834048640916,0.8972286374133949,0.9077809798270894,0.12771084337349398,0.11387163561076605,0.2992170022371365,0.3940256045519203,0.4930747922437673,0.4177057356608479,0.6259036144578313,0.661134163208852,0.09765411893071467,0.036885245901639344,0.18221494817239497,0.15977175463623394,0.12121212121212122,0.1257396449704142,0.46251441753171857,0.46143057503506313,0.5656851642129105,0.6574307304785895,0.4466230936819172,0.47470817120622566,0.875615763546798,0.8951612903225806,0.3741236456341619,0.41116751269035534,,,0.656312625250501,0.6588785046728972
Eastern Florida State College,0.3082788671023965,0.3075780089153046,0.3170454545454545,0.33693693693693694,0.38308457711442784,0.45528455284552843,0.3573155985489722,0.46885245901639344,0.4980443285528031,0.5167464114832536,0.29329852045256743,0.2590909090909091,0.13033873343151695,0.1828358208955224,0.16271820448877805,0.16006884681583478,0.15166771554436753,0.1614123581336696,0.17186613726602382,0.17191977077363896,0.06752136752136752,0.09302325581395349,0.06638115631691649,0.07724425887265135,0.05780780780780781,0.08055009823182711,0.9786374133949192,0.933806146572104,0.957375210319686,0.9289520426287744,0.9388670779584969,0.9470672389127325,0.9359122401847575,0.925589836660617,0.1108433734939759,0.09328358208955224,0.12919463087248323,0.1379800853485064,0.13518005540166206,0.15447154471544716,0.12891566265060242,0.1396957123098202,0.7435897435897436,0.9095354523227384,0.7272231314784506,0.7493112947658402,0.8842975206611571,0.8417721518987342,0.07381776239907728,0.0729312762973352,,,0.5179738562091504,0.5577172503242542,0.9649014778325123,0.9347408829174664,0.0841300191204589,0.07487309644670051,0.8546603475513428,0.8193979933110368,0.34168336673346694,0.3377609108159393
Albizu University-Miami,0.0032679738562091504,0.0017241379310344827,0.009659090909090909,0.007207207207207207,,,0.018742442563482467,0.020833333333333332,,,,,0.36892488954344627,0.3245967741935484,0.27618453865336656,0.31153184165232356,0.17306482064191314,0.18915510718789408,0.1888825865002836,0.13996316758747698,,,0.9821556031406139,0.9806678383128296,,,0.9174364896073903,0.8770685579196218,0.9534492428491307,0.930635838150289,0.9147504206393718,0.9425587467362925,0.8181293302540416,0.802660753880266,0.08493975903614458,0.3105263157894737,0.15436241610738255,0.1806543385490754,0.2332409972299169,0.18330849478390462,0.04759036144578313,0.0824295010845987,0.7430441898527005,0.9289617486338798,0.7157665030005456,0.9461722488038278,0.953168044077135,0.9336734693877551,0.8085351787773933,0.8218793828892006,0.041336353340883356,0.015698587127158554,0.7249455337690632,0.9753566796368353,0.9445812807881774,0.8523489932885906,0.12045889101338432,0.36363636363636365,,,,
College of Central Florida,0.3142701525054466,0.3135215453194651,0.34375,0.36036036036036034,0.3376865671641791,0.4186991869918699,0.43047158403869407,0.5459016393442623,0.6349413298565841,0.6507177033492823,0.6527415143603134,0.6509598603839442,0.08689248895434462,0.13059701492537312,0.09912718204488778,0.08433734939759036,0.07992448080553807,0.0832282471626734,0.09869540555870675,0.08022922636103152,0.05811965811965812,0.07692307692307693,0.04925053533190578,0.05010438413361169,0.04054054054054054,0.0550098231827112,0.9717090069284064,0.9550827423167849,0.9562535053280987,0.9271758436944938,0.9343802579921481,0.9399141630901288,0.9093533487297921,0.9019963702359347,0.18373493975903615,0.17537313432835822,0.12695749440715884,0.13513513513513514,0.12077562326869806,0.12601626016260162,0.10301204819277109,0.1037344398340249,0.7424986361156574,0.9070904645476773,0.71303873431533,0.8402203856749312,0.9696969696969697,0.9604430379746836,0.052479815455594,0.04908835904628331,,,0.5125272331154684,0.5512321660181583,0.9612068965517241,0.9251439539347409,0.07839388145315487,0.06598984771573604,0.8957345971563981,0.8662207357859532,0.4438877755511022,0.4573055028462998
Johnson University Florida,0.11328976034858387,0.08516483516483517,0.10397727272727272,0.10270270270270271,0.041044776119402986,0.01016260162601626,0.843409915356711,0.8298755186721992,,,,,0.15022091310751104,0.18275154004106775,0.19077306733167082,0.13988095238095238,0.19446192573945878,0.21437578814627994,0.2665910380034033,0.21354166666666666,0.2153846153846154,0.29695885509839,0.47180585296216987,0.42822966507177035,0.41066066066066065,0.3594132029339853,0.7748267898383372,0.7742857142857142,0.6662927650028042,0.8010471204188482,0.5687044307347168,0.5313351498637602,0.4665127020785219,0.4500907441016334,0.13855421686746988,0.12686567164179105,0.2058165548098434,0.2631578947368421,0.12188365650969529,0.21864406779661016,0.0819277108433735,0.07330567081604426,0.2722313147845063,0.2824427480916031,0.1718494271685761,0.0830188679245283,0.4991735537190083,0.4282655246252677,0.43079584775086505,0.4776536312849162,0.14722536806342015,0.17090069284064666,0.11601307189542484,0.17045454545454544,0.6915024630541872,0.684971098265896,0.124282982791587,0.38311688311688313,,,0.10521042084168336,0.13934426229508196
University of Central Florida,0.8425925925925926,0.836552748885587,0.8380681818181818,0.7873873873873873,0.8550995024875622,0.7398568019093079,0.8270858524788391,0.6759259259259259,0.636245110821382,0.6539589442815249,0.6335944299390774,0.5425531914893617,0.26877761413843887,0.3203285420944558,0.34413965087281795,0.3191489361702128,0.2932662051604783,0.32786885245901637,0.3079977311401021,0.3390625,0.8094017094017094,0.8783542039355993,0.8979300499643112,0.8559498956158664,0.816066066066066,0.7505154639175258,0.8204387990762124,0.8772189349112426,0.5922602355580482,0.5687134502923976,0.6292765002804263,0.6282722513089005,0.5496535796766744,0.5843023255813954,0.6656626506024096,0.6716417910447762,0.6465324384787472,0.7368421052631579,0.69196675900277,0.6239316239316239,0.6698795180722892,0.5963855421686747,0.7414075286415712,0.9297297297297298,0.7114020731042008,0.9401913875598086,0.646831955922865,0.5530864197530864,0.7445213379469435,0.7877094972067039,0.6024915062287656,0.7103274559193955,0.49618736383442263,0.5317769130998703,0.6798029556650246,0.8140417457305503,0.6896112173358827,0.7614213197969543,0.2890995260663507,0.3333333333333333,0.44589178356713427,0.4462616822429907
Chipola College,0.41122004357298475,0.4145616641901932,0.37386363636363634,0.3927927927927928,0.2972636815920398,0.3699186991869919,0.7484885126964933,0.6804733727810651,,,0.5543951261966927,0.7468354430379747,0.15169366715758467,0.208955223880597,0.20511221945137156,0.23809523809523808,0.20201384518565135,0.22950819672131148,0.20589903573454338,0.25210084033613445,0.08034188034188035,0.11382113821138211,0.07423269093504639,0.0858085808580858,0.11636636636636637,0.12240663900414937,,,0.9966348850252383,0.9946714031971581,0.9977565900168256,0.9933774834437086,,,0.1566265060240964,0.15111940298507462,0.14988814317673377,0.17354196301564723,0.10470914127423822,0.1847457627118644,0.0572289156626506,0.09761388286334056,,,,,0.9432506887052342,0.9149659863945578,0.12687427912341406,0.11079943899018233,,,0.45806100217864926,0.48508430609597925,,,0.08795411089866156,0.2987012987012987,,,0.1933867735470942,0.25882352941176473
Daytona State College,0.23039215686274508,0.21545319465081725,0.23352272727272727,0.25225225225225223,0.16355721393034825,0.21341463414634146,0.3476420798065296,0.4557377049180328,0.37027379400260757,0.45454545454545453,0.18711923411662315,0.02727272727272727,0.17599410898379972,0.23507462686567165,0.18453865336658354,0.19793459552495696,0.16551290119572057,0.18032786885245902,0.17697107203630175,0.17765042979942694,0.09487179487179487,0.13237924865831843,0.05281941470378301,0.054279749478079335,0.05405405405405406,0.07269155206286837,0.9821016166281755,0.9523809523809523,0.9820527201346047,0.9751332149200711,0.9584969153112731,0.9738903394255874,0.9497690531177829,0.941923774954628,0.056626506024096385,0.022388059701492536,0.1017897091722595,0.09388335704125178,0.11689750692520776,0.10975609756097561,0.086144578313253,0.08022130013831259,0.7408619749045281,0.902200488997555,0.707037643207856,0.8319559228650137,0.7746556473829201,0.689873417721519,0.06978085351787774,0.06732117812061711,,,0.5016339869281046,0.5382619974059663,0.9827586206896551,0.9654510556621881,0.05736137667304015,0.03807106598984772,0.8309636650868878,0.782608695652174,0.42084168336673344,0.43453510436432635
Eckerd College,0.7369281045751634,0.7236255572065379,0.8102272727272727,0.9038737446197992,0.6026119402985075,0.5885167464114832,0.7690447400241838,0.758765778401122,0.7001303780964798,0.8553459119496856,0.8224543080939948,0.9105263157894737,0.025036818851251842,0.028747433264887063,0.5193266832917706,0.4049586776859504,0.617369414726243,0.6658259773013872,0.6704480998298356,0.690625,0.13931623931623932,0.19856887298747763,0.48108493932905066,0.43779904306220097,0.5442942942942943,0.6070726915520629,0.33429561200923785,0.3708165997322624,0.3466068424004487,0.47900466562986005,0.4105440269209198,0.35117493472584854,0.5767898383371824,0.6285714285714286,0.2421686746987952,0.1596244131455399,0.371923937360179,0.48079658605974396,0.5468144044321329,0.5618479880774963,0.5939759036144578,0.627939142461964,0.27168576104746317,0.28435114503816794,0.16421167484997273,0.18544935805991442,0.06170798898071626,0.09069493521790342,0.6655132641291811,0.6872370266479664,0.8187995469988675,0.7524590163934426,0.7238562091503268,0.9614457831325302,0.4088669950738916,0.49193548387096775,0.47036328871892924,0.5126903553299492,0.5639810426540285,0.5574468085106383,0.01002004008016032,0.011385199240986717
Florida SouthWestern State College,0.2374727668845316,0.22288261515601784,0.36420454545454545,0.38198198198198197,0.3718905472636816,0.44715447154471544,0.3651753325272068,0.47704918032786886,0.6988265971316818,0.8708133971291866,0.556135770234987,0.5602094240837696,0.060382916053019146,0.09328358208955224,0.11970074812967581,0.10499139414802065,0.10195091252359975,0.10844892812105927,0.10266591038003403,0.0830945558739255,0.05555555555555555,0.07513416815742398,0.06209850107066381,0.07306889352818371,0.05105105105105105,0.06679764243614932,0.9670900692840647,0.966903073286052,0.9831744251261918,0.9786856127886323,0.968592260235558,0.9830287206266318,0.9693995381062356,0.9538461538461539,0.1608433734939759,0.15298507462686567,0.18456375838926176,0.23044096728307253,0.20443213296398893,0.22764227642276422,0.15481927710843374,0.17427385892116182,0.7397708674304418,0.8973105134474327,0.7092198581560284,0.8347107438016529,0.8754820936639118,0.8322784810126582,0.0651672433679354,0.06030855539971949,,,0.4918300653594771,0.5265888456549935,0.9883004926108374,0.980806142034549,0.14722753346080306,0.15355329949238578,0.9510268562401264,0.9331103678929766,0.6813627254509018,0.7001897533206831
Edward Waters University,0.10294117647058823,0.04655172413793104,0.14431818181818182,0.18651362984218078,0.23880597014925373,0.3048780487804878,0.018137847642079808,0.06846473029045644,,,0.16884247171453437,0.0313588850174216,,,,,,,,,0.023076923076923078,0.019067796610169493,0.010706638115631691,0.010526315789473684,0.009009009009009009,0.008264462809917356,0.7996535796766744,0.8816254416961131,0.7234997195737521,0.8669001751313485,0.15535614133482895,0.14168937329700274,0.03983833718244804,0.032667876588021776,0.08734939759036145,0.055970149253731345,0.06208053691275168,0.03982930298719772,0.05318559556786703,0.017456359102244388,0.05542168674698795,0.03319502074688797,0.3158756137479542,0.4180929095354523,0.3889798145117294,0.35805991440798857,0.9707988980716253,0.974304068522484,0.014994232987312572,0.005610098176718092,0.15571913929784825,0.11311475409836065,0.6132897603485838,0.5818181818181818,0.47598522167487683,0.5121951219512195,0.021669853409815167,0.02959830866807611,,,,
Embry-Riddle Aeronautical University-Daytona Beach,0.6290849673202614,0.7629310344827587,0.6767045454545455,0.7546628407460545,0.4975124378109453,0.5419847328244275,0.6318016928657799,0.7688888888888888,0.6049543676662321,0.6220095693779905,0.7676240208877284,0.7807017543859649,0.11045655375552282,0.06048387096774194,0.20885286783042395,0.15243101182654403,0.21208307111390812,0.2408575031525851,0.25297787861599547,0.21731123388581952,0.14615384615384616,0.2075134168157424,0.26266952177016417,0.21354166666666666,0.19144144144144143,0.26719056974459726,0.894919168591224,0.9068047337278107,0.854739203589456,0.8713450292397661,0.5064498037016265,0.5035765379113019,0.2557736720554272,0.2564841498559078,0.95,0.9514866979655712,0.9345637583892618,0.8952164009111617,0.9246537396121883,0.9488778054862843,0.9150602409638554,0.9225449515905948,0.31642116748499727,0.5942622950819673,0.4855428259683579,0.7503267973856209,0.24958677685950414,0.27071005917159763,0.2185697808535179,0.20476858345021037,0.4139297848244621,0.4811083123425693,0.7227668845315904,0.8625162127107653,0.7266009852216748,0.7658536585365854,0.9483747609942639,0.9695431472081218,0.3886255924170616,0.378839590443686,0.24048096192384769,0.25066666666666665
Florida Agricultural and Mechanical University,0.4950980392156863,0.4517241379310345,0.5732954545454545,0.5571428571428572,0.6890547263681592,0.6666666666666666,0.4782345828295042,0.516597510373444,,,,,0.6384388807069219,0.6431451612903226,0.48815461346633415,0.45896656534954405,0.408432976714915,0.45397225725094575,0.3771979580260919,0.39410681399631675,0.8555555555555555,0.9177101967799642,0.6866523911491792,0.6375711574952562,0.5878378378378378,0.6179337231968811,0.2199769053117783,0.22757697456492637,0.19910263600673023,0.07460035523978685,0.035333707234997194,0.02586206896551724,0.05600461893764434,0.06686046511627906,0.37289156626506026,0.2895148669796557,0.279082774049217,0.3712660028449502,0.30969529085872577,0.2697466467958271,0.7078313253012049,0.6566265060240963,0.2711402073104201,0.2185792349726776,0.16039279869067102,0.10167464114832536,0.6633608815426997,0.5289115646258503,0.5461361014994233,0.5539971949509116,0.3171007927519819,0.23381294964028776,0.34967320261437906,0.38910505836575876,0.03078817733990148,0.030894308943089432,0.3148502230720204,0.3037037037037037,,,0.9779559118236473,0.9856115107913669
